MES ;ANO;DESTINO;DESTINAÄ«O;RES÷DUO;CLASSE;CLASSE_12;MASSA(t);VIAGENS;Volume (m3);ORIGEM;NOTAS;
Nov;2016;ATT MAQUINê;DISPOSIÄ«O DE INERTES;OBRAS;RCC;RCCV;236,4;38;;Lote 3 (P/VN/N);;
Nov;2016;ATT MAQUINê;DISPOSIÄ«O DE INERTES;OUTROS;Outros;RSU;143,8;37;;Lote 3 (P/VN/N);;
Nov;2016;CTR MACAÈBAS;ATERRAGEM;RES÷DUOS S‡LIDOS URBANOS;RSU;RSU;58610,07;8904;;;;
Nov;2016;ASMARE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;4,88;;;Contratada Lev;;
Nov;2016;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;7,46;;;Contratada Doaá‰es;;
Nov;2016;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;33,36;;;Contratada Lev;;
Nov;2016;COOPERSOL VENDA NOVA;COLETA SELETIVA PMPV;MISTO;RDO;RSU;34,03;;;Contratada Porta a Porta;;
Nov;2016;COOMARP;COLETA SELETIVA PMPV;MISTO;RDO;RSU;17,83;;;Contratada Lev;;
Nov;2016;COOMARP;COLETA SELETIVA PMPV;MISTO;RDO;RSU;62,9;;;Contratada Porta a Porta;;
Nov;2016;ASSOCIRECICLE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;19,4;;;Contratada Lev;;
Nov;2016;COOPEMAR OESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;53,16;;;Contratada Porta a Porta;;
Nov;2016;COOPEMAR OESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;44,89;;;Contratada Lev;;
Nov;2016;COOPESOL LESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;97,54;;;Contratada Porta a Porta;;
Nov;2016;COOPESOL LESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;9,28;;;Cooperativa porta a porta;;
Nov;2016;COOPESOL LESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;35,32;;;Contratada Lev;;
Nov;2016;ASMARE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;51,26;;;Contratada Porta a Porta;;
Nov;2016;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;58,64;;;Contratada Porta a Porta;;
Nov;2016;COOPEMAR OESTE;COLETA SELETIVA PMPV;VIDRO;RDO;RSU;94,23;;;SLU LEV;;
Nov;2016;COMPOSTAGEM;COMPOSTAGEM;RES÷DUO ORG∂NICO COLETADO;RDO;RSU;127,15;;;;;
Nov;2016;COMPOSTAGEM;COMPOSTAGEM;PODA;RPO ;RPO;33,51;;;;;
Dez;2016;ATT MAQUINê;DISPOSIÄ«O DE INERTES;URPV;RCC;RCCV;1634,21;281;;Lote 1 (CS/L/NE);;
Dez;2016;ATT MAQUINê;DISPOSIÄ«O DE INERTES;COLETA DEPOSIÄ«O CLANDESTINA COM CARREG. MANUAL;RPU;RCCV;1154,47;219;;Lote 1 (CS/L/NE);;
Dez;2016;ATT MAQUINê;DISPOSIÄ«O DE INERTES;COLETA DEPOSIÄ«O CLANDESTINA COM CARREG. MEC∂NICO;RPU;RCCV;621,02;65;;Lote 1 (CS/L/NE);;
Dez;2016;ATT MAQUINê;DISPOSIÄ«O DE INERTES;PODA;RPO ;RPO;217,55;91;;Lote 1 (CS/L/NE);;
Dez;2016;ATT MAQUINê;DISPOSIÄ«O DE INERTES;OUTROS;Outros;RSU;371,02;97;;Lote 1 (CS/L/NE);;
Dez;2016;ATT MAQUINê;DISPOSIÄ«O DE INERTES;OBRAS;RCC;RCCV;182,13;50;;Lote 1 (CS/L/NE);;
Dez;2016;ATT MAQUINê;DISPOSIÄ«O DE INERTES;URPV;RCC;RCCV;4487,98;619;;Lote 2 (NO/Transbordo/O/B);;
Dez;2016;ATT MAQUINê;DISPOSIÄ«O DE INERTES;COLETA DEPOSIÄ«O CLANDESTINA COM CARREG. MANUAL;RPU;RCCV;1185,51;227;;Lote 2 (NO/Transbordo/O/B);;
Dez;2016;ATT MAQUINê;DISPOSIÄ«O DE INERTES;COLETA DEPOSIÄ«O CLANDESTINA COM CARREG. MEC∂NICO;RPU;RCCV;2072,41;281;;Lote 2 (NO/Transbordo/O/B);;
Dez;2016;ATT MAQUINê;DISPOSIÄ«O DE INERTES;PODA;RPO ;RPO;203,02;80;;Lote 2 (NO/Transbordo/O/B);;
Dez;2016;ATT MAQUINê;DISPOSIÄ«O DE INERTES;OUTROS;Outros;RSU;348,05;110;;Lote 2 (NO/Transbordo/O/B);;
Dez;2016;ATT MAQUINê;DISPOSIÄ«O DE INERTES;OBRAS;RCC;RCCV;82,6;36;;Lote 2 (NO/Transbordo/O/B);;
Dez;2016;ATT MAQUINê;DISPOSIÄ«O DE INERTES;URPV;RCC;RCCV;3577,62;599;;Lote 3 (P/VN/N);;
Dez;2016;ATT MAQUINê;DISPOSIÄ«O DE INERTES;COLETA DEPOSIÄ«O CLANDESTINA COM CARREG. MANUAL;RPU;RCCV;608,77;132;;Lote 3 (P/VN/N);;
Dez;2016;ATT MAQUINê;DISPOSIÄ«O DE INERTES;COLETA DEPOSIÄ«O CLANDESTINA COM CARREG. MEC∂NICO;RPU;RCCV;524,6;117;;Lote 3 (P/VN/N);;
Dez;2016;ATT MAQUINê;DISPOSIÄ«O DE INERTES;PODA;RPO ;RPO;472,9;134;;Lote 3 (P/VN/N);;
Dez;2016;ATT MAQUINê;DISPOSIÄ«O DE INERTES;OUTROS;Outros;RSU;194,98;45;;Lote 3 (P/VN/N);;
Dez;2016;ATT MAQUINê;DISPOSIÄ«O DE INERTES;OBRAS;RCC;RCCV;34,94;11;;Lote 3 (P/VN/N);;
Dez;2016;CTR MACAÈBAS;ATERRAGEM;RES÷DUOS S‡LIDOS URBANOS;RSU;RSU;73328,28;10812;;;;
Dez;2016;ESTAÄ«O CTRS BR040;RECICLAGEM RCCV;ENTULHO RECEBIDO;RCC;RCCV;1428;;1190;;;
Nov;2016;CTRS BR040;ATERRAGEM;TERRA;RCC;RCCV;258,19;54;;Terra para cobertura de res°duos ou reconformaá∆o de topo/talude da CÇlula de Res°duos de Serviáo de Sa£de;;
Nov;2016;CTRS BR040;ATERRAGEM;TERRA;RCC;RCCV;1166,99;77;;Terra para reconformaá∆o de topo das cÇlulas de ampliaá∆o, AC03 e lateral da emergencial;;
Nov;2016;CTRS BR040;ATERRAGEM;RES÷DUOS COLETA EM UNID. SERVIÄOS DE SAÈDE;RSS;RSS;200,19;217;;;;
Dez;2016;ASMARE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;45,36;;;Contratada Porta a Porta;;
Dez;2016;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;10,85;;;Contratada Doaá‰es;;
Dez;2016;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;23,11;;;Contratada Lev;;
Dez;2016;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;96,31;;;Contratada Porta a Porta;;
Dez;2016;COOPERSOL VENDA NOVA;COLETA SELETIVA PMPV;MISTO;RDO;RSU;25,6;;;Contratada Porta a Porta;;
Dez;2016;COOMARP;COLETA SELETIVA PMPV;MISTO;RDO;RSU;17,37;;;Contratada Lev;;
Dez;2016;COOMARP;COLETA SELETIVA PMPV;MISTO;RDO;RSU;78,52;;;Contratada Porta a Porta;;
Dez;2016;ASSOCIRECICLE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;20,28;;;Contratada Lev;;
Dez;2016;COOPEMAR OESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;113,79;;;Contratada Porta a Porta;;
Dez;2016;COOPEMAR OESTE;COLETA SELETIVA PMPV;VIDRO;RDO;RSU;82,4;;;SLU LEV;;
Dez;2016;COOPESOL LESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;82,89;;;Contratada Porta a Porta;;
Dez;2016;COOPESOL LESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;7,4;;;Cooperativa porta a porta;;
Dez;2016;COOPESOL LESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;13,24;;;Contratada Lev;;
Dez;2016;COMPOSTAGEM;COMPOSTAGEM;RES÷DUO ORG∂NICO COLETADO;RDO;RSU;176,46;;;;;
Dez;2016;COMPOSTAGEM;COMPOSTAGEM;PODA;RPO ;RPO;47,88;;;;;
Dez;2016;CTRS BR040;ATERRAGEM;TERRA;RCC;RCCV;362,48;22;;Terra para reconformaá∆o de topo das cÇlulas de ampliaá∆o, AC03 e lateral da emergencial;;
Dez;2016;CTRS BR040;ATERRAGEM;ENTULHO;RCC;RCCV;853,33;82;;Entulho recebido diretamente na CÇlula Hospitalar p/ cobertura de RSS (Res°duos de Serviáo de Sa£de) - reconformaá∆o e reforáo de piso;;
Dez;2016;CTRS BR040;ATERRAGEM;RES÷DUOS COLETA EM UNID. SERVIÄOS DE SAÈDE;RSS;RSS;203,8;230;;;;
Jul;2016;COMPOSTAGEM;COMPOSTAGEM;RES÷DUO ORG∂NICO COLETADO;RDO;RSU;117,82;;;;;
Jul;2016;COMPOSTAGEM;COMPOSTAGEM;PODA;RPO ;RPO;41,16;;;;;
Jan;2017;ESTAÄ«O CTRS BR040;RECICLAGEM RCCV;ENTULHO RECEBIDO;RCC;RCCV;234;;195;;;
Jan;2017;ESTAÄ«O PAMPULHA;RECICLAGEM RCCV;ENTULHO RECEBIDO;RCC;RCCV;;;;;;
Jan;2017;CTR MACAÈBAS;ATERRAGEM;RES÷DUOS S‡LIDOS URBANOS;RSU;RSU;65421,07;10552;;;;
Jan;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;URPV;RCC;RCCV;2060,64;326;;;;
Jan;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;COLETA DEPOSIÄ«O CLANDESTINA COM CARREG. MANUAL;RPU;RCCV;782,43;162;;;;
Jan;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;COLETA DEPOSIÄ«O CLANDESTINA COM CARREG. MEC∂NICO;RPU;RCCV;553,79;55;;;;
Jan;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;PODA;RPO ;RPO;213,58;97;;;;
Jan;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;OUTROS;Outros;RSU;420,93;119;;;;
Jan;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;OBRAS;RCC;RCCV;261,76;83;;;;
Jan;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;URPV;RCC;RCCV;4792,26;723;;;;
Jan;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;COLETA DEPOSIÄ«O CLANDESTINA COM CARREG. MANUAL;RPU;RCCV;950,46;188;;;;
Jan;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;COLETA DEPOSIÄ«O CLANDESTINA COM CARREG. MEC∂NICO;RPU;RCCV;1386,24;191;;;;
Jan;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;PODA;RPO ;RPO;151,09;75;;;;
Jan;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;OUTROS;Outros;RSU;492,24;139;;;;
Jan;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;OBRAS;RCC;RCCV;97,73;49;;;;
Jan;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;URPV;RCC;RCCV;3483,28;585;;;;
Jan;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;COLETA DEPOSIÄ«O CLANDESTINA COM CARREG. MANUAL;RPU;RCCV;86,27;52;;;;
Jan;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;COLETA DEPOSIÄ«O CLANDESTINA COM CARREG. MEC∂NICO;RPU;RCCV;403,28;85;;;;
Jan;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;PODA;RPO ;RPO;555,51;148;;;;
Jan;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;OUTROS;Outros;RSU;470,9;115;;;;
Jan;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;OBRAS;RCC;RCCV;371,34;80;;;;
Jan;2017;COMPOSTAGEM;COMPOSTAGEM;RES÷DUO ORG∂NICO COLETADO;RDO;RSU;134,58;;;;;
Jan;2017;COMPOSTAGEM;COMPOSTAGEM;PODA;RPO ;RPO;45,59;;;;;
Jan;2017;CTRS BR040;ATERRAGEM;TERRA;RCC;RCCV;87,4;16;;Terra para cobertura de res°duos ou reconformaá∆o de topo/talude da CÇlula de Res°duos de Serviáo de Sa£de;;
Jan;2017;CTRS BR040;ATERRAGEM;TERRA;RCC;RCCV;3086,91;213;;Terra para reconformaá∆o de topo das cÇlulas de ampliaá∆o, AC03 e lateral da emergencial;;
Jan;2017;CTRS BR040;ATERRAGEM;ENTULHO;RCC;RCCV;447,9;56;;Entulho recebido diretamente na CÇlula Hospitalar p/ cobertura de RSS (Res°duos de Serviáo de Sa£de) - reconformaá∆o e reforáo de piso;;
Jan;2017;CTRS BR040;ATERRAGEM;RES÷DUOS COLETA EM UNID. SERVIÄOS DE SAÈDE;RSS;RSS;249,64;249;;;;
Fev;2017;ESTAÄ«O CTRS BR040;RECICLAGEM RCCV;ENTULHO RECEBIDO;RCC;RCCV;37,2;;31;;;
Fev;2017;ESTAÄ«O PAMPULHA;RECICLAGEM RCCV;ENTULHO RECEBIDO;RCC;RCCV;1323,6;;1103;;;
Fev;2017;CTR MACAÈBAS;ATERRAGEM;RES÷DUOS S‡LIDOS URBANOS;RSU;RSU;57054,48;9324;;;;
Fev;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;URPV;RCC;RCCV;4680,89;692;;Lote 02;;
Fev;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;COLETA DEPOSIÄ«O CLANDESTINA COM CARREG. MANUAL;RPU;RCCV;903,91;178;;Lote 02;;
Fev;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;COLETA DEPOSIÄ«O CLANDESTINA COM CARREG. MEC∂NICO;RPU;RCCV;1941,4;278;;Lote 02;;
Fev;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;PODA;RPO ;RPO;179,4;81;;Lote 02;;
Fev;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;OUTROS;Outros;RSU;467,46;127;;Lote 02;;
Fev;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;OBRAS;RCC;RCCV;150,49;58;;Lote 02;;
Fev;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;URPV;RCC;RCCV;2080,29;345;;Lote 01;;
Fev;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;COLETA DEPOSIÄ«O CLANDESTINA COM CARREG. MANUAL;RPU;RCCV;724,01;150;;Lote 01;;
Fev;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;COLETA DEPOSIÄ«O CLANDESTINA COM CARREG. MEC∂NICO;RPU;RCCV;417,83;39;;Lote 01;;
Fev;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;PODA;RPO ;RPO;300,99;118;;Lote 01;;
Fev;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;OUTROS;Outros;RSU;435,1;132;;Lote 01;;
Fev;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;OBRAS;RCC;RCCV;242,05;83;;Lote 01;;
Fev;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;URPV;RCC;RCCV;3533,67;562;;Lote 03;;
Fev;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;COLETA DEPOSIÄ«O CLANDESTINA COM CARREG. MANUAL;RPU;RCCV;432,9;114;;Lote 03;;
Fev;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;COLETA DEPOSIÄ«O CLANDESTINA COM CARREG. MEC∂NICO;RPU;RCCV;969,95;170;;Lote 03;;
Fev;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;PODA;RPO ;RPO;749,96;176;;Lote 03;;
Fev;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;OUTROS;Outros;RSU;271,48;91;;Lote 03;;
Fev;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;OBRAS;RCC;RCCV;110,02;18;;Lote 03;;
Fev;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;URPV;RCC;RCCV;;;;;;
Jan;2017;ASMARE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;66,54;;;Contratada Porta a Porta;;
Jan;2017;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;10,7;;;Doaá‰es;;
Jan;2017;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;26,21;;;Contratada Lev;;
Jan;2017;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;99,54;;;Contratada Porta a Porta;;
Jan;2017;COOPERSOL VENDA NOVA;COLETA SELETIVA PMPV;MISTO;RDO;RSU;34,27;;;Contratada Porta a Porta;;
Jan;2017;COOMARP;COLETA SELETIVA PMPV;MISTO;RDO;RSU;22,93;;;Contratada Lev;;
Jan;2017;COOMARP;COLETA SELETIVA PMPV;MISTO;RDO;RSU;87,25;;;Contratada Porta a Porta;;
Jan;2017;ASSOCIRECICLE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;23,09;;;Contratada Lev;;
Jan;2017;COOPEMAR OESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;125,72;;;Contratada Porta a Porta;;
Jan;2017;COOPEMAR OESTE;COLETA SELETIVA PMPV;VIDRO;RDO;RSU;109;;;SLU LEV;;
Jan;2017;COOPESOL LESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;101,85;;;Contratada Porta a Porta;;
Jan;2017;COOPESOL LESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;9,08;;;Cooperativa porta a porta;;
Jan;2017;COOPESOL LESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;13,06;;;Contratada Lev;;
Fev;2017;COMPOSTAGEM;COMPOSTAGEM;RES÷DUO ORG∂NICO COLETADO;RDO;RSU;117,77;;;;;
Fev;2017;COMPOSTAGEM;COMPOSTAGEM;PODA;RPO ;RPO;48,65;;;;;
Mar;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;URPV;RCC;RCCV;381,87;67;;Lote 01;;
Mar;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;COLETA DEPOSIÄ«O CLANDESTINA COM CARREG. MANUAL;RPU;RCCV;196,78;40;;Lote 01;;
Mar;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;COLETA DEPOSIÄ«O CLANDESTINA COM CARREG. MEC∂NICO;RPU;RCCV;290,29;29;;Lote 01;;
Mar;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;PODA;RPO ;RPO;45,79;18;;Lote 01;;
Mar;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;OUTROS;Outros;RSU;116,5;37;;Lote 01;;
Mar;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;OBRAS;RCC;RCCV;44,13;17;;Lote 01;;
Mar;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;URPV;RCC;RCCV;4192,39;629;;Lote 02;;
Mar;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;COLETA DEPOSIÄ«O CLANDESTINA COM CARREG. MANUAL;RPU;RCCV;908,89;172;;Lote 02;;
Mar;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;COLETA DEPOSIÄ«O CLANDESTINA COM CARREG. MEC∂NICO;RPU;RCCV;1132,35;152;;Lote 02;;
Mar;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;PODA;RPO ;RPO;142,12;76;;Lote 02;;
Mar;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;OUTROS;Outros;RSU;501,32;152;;Lote 02;;
Mar;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;OBRAS;RCC;RCCV;144,31;53;;Lote 02;;
Mar;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;URPV;RCC;RCCV;608,66;100;;Lote 03;;
Mar;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;COLETA DEPOSIÄ«O CLANDESTINA COM CARREG. MANUAL;RPU;RCCV;113,93;28;;Lote 03;;
Mar;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;COLETA DEPOSIÄ«O CLANDESTINA COM CARREG. MEC∂NICO;RPU;RCCV;111,14;31;;Lote 03;;
Mar;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;PODA;RPO ;RPO;121,08;27;;Lote 03;;
Mar;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;OUTROS;Outros;RSU;73,97;20;;Lote 03;;
Mar;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;OBRAS;RCC;RCCV;10,79;2;;Lote 03;;
Mar;2017;CTR MACAÈBAS;ATERRAGEM;RES÷DUOS S‡LIDOS URBANOS;RSU;RSU;65992,41;10892;;;;
Mar;2017;ASMARE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;46,23;;;Contratada Porta a Porta;;
Mar;2017;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;10,37;;;Doaá‰es;;
Mar;2017;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;21,74;;;Contratada Lev;;
Mar;2017;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;84,02;;;Contratada Porta a Porta;;
Mar;2017;COOPERSOL VENDA NOVA;COLETA SELETIVA PMPV;MISTO;RDO;RSU;28,06;;;Contratada Porta a Porta;;
Mar;2017;COOMARP;COLETA SELETIVA PMPV;MISTO;RDO;RSU;18,03;;;Contratada Lev;;
Mar;2017;COOMARP;COLETA SELETIVA PMPV;MISTO;RDO;RSU;74,14;;;Contratada Porta a Porta;;
Mar;2017;ASSOCIRECICLE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;13,48;;;Contratada Lev;;
Mar;2017;COOPEMAR OESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;105,52;;;Contratada Porta a Porta;;
Mar;2017;COOPEMAR OESTE;COLETA SELETIVA PMPV;VIDRO;RDO;RSU;75,43;;;SLU LEV;;
Mar;2017;COOPESOL LESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;75,79;;;Contratada Porta a Porta;;
Mar;2017;COOPESOL LESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;12,94;;;Cooperativa porta a porta;;
Mar;2017;COOPESOL LESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;9,02;;;Contratada Lev;;
Fev;2017;ASMARE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;54;;;Contratada Porta a Porta;;
Fev;2017;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;12,15;;;Doaá‰es;;
Fev;2017;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;23,29;;;Contratada Lev;;
Fev;2017;COOPERSOLI BARREIRO;COLETA SELETIVA PMPV;MISTO;RDO;RSU;92,27;;;Contratada Porta a Porta;;
Fev;2017;COOPERSOL VENDA NOVA;COLETA SELETIVA PMPV;MISTO;RDO;RSU;30,91;;;Contratada Porta a Porta;;
Fev;2017;COOMARP;COLETA SELETIVA PMPV;MISTO;RDO;RSU;20,05;;;Contratada Lev;;
Fev;2017;COOMARP;COLETA SELETIVA PMPV;MISTO;RDO;RSU;97,52;;;Contratada Porta a Porta;;
Fev;2017;ASSOCIRECICLE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;15,82;;;Contratada Lev;;
Fev;2017;COOPEMAR OESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;123,32;;;Contratada Porta a Porta;;
Fev;2017;COOPEMAR OESTE;COLETA SELETIVA PMPV;VIDRO;RDO;RSU;94,48;;;SLU LEV;;
Fev;2017;COOPESOL LESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;92,47;;;Contratada Porta a Porta;;
Fev;2017;COOPESOL LESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;11,9;;;Cooperativa porta a porta;;
Fev;2017;COOPESOL LESTE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;10,03;;;Contratada Lev;;
Abr;2017;ESTAÄ«O CTRS BR040;RECICLAGEM RCCV;ENTULHO RECEBIDO;RCC;RCCV;90;;75;;;
Fev;2017;CTRS BR040;ATERRAGEM;TERRA;RCC;RCCV;4000,71;255;;;Terra para reconformaá∆o de topo das cÇlulas de ampliaá∆o, AC03 e lateral da emergencial;
Fev;2017;CTRS BR040;ATERRAGEM;RES÷DUOS COLETA EM UNID. SERVIÄOS DE SAÈDE;RSS;RSS;250,72;217;;;;
Mar;2017;CTRS BR040;ATERRAGEM;TERRA;RCC;RCCV;68,01;10;;;Terra para cobertura de res°duos ou reconformaá∆o de topo/talude da CÇlula de Res°duos de Serviáo de Sa£de;
Mar;2017;CTRS BR040;ATERRAGEM;TERRA;RCC;RCCV;20,8;1;;;Terra para reconformaá∆o de topo das cÇlulas de ampliaá∆o, AC03 e lateral da emergencial;
Mar;2017;CTRS BR040;ATERRAGEM;RES÷DUOS COLETA EM UNID. SERVIÄOS DE SAÈDE;RSS;RSS;244,66;252;;;;
Mar;2017;ESTAÄ«O CTRS BR040;RECICLAGEM RCCV;ENTULHO RECEBIDO;RCC;RCCV;90;;75;;;
Mar;2017;ESTAÄ«O PAMPULHA;RECICLAGEM RCCV;ENTULHO RECEBIDO;RCC;RCCV;1400,4;;1167;;;
Abr;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;URPV;RCC;RCCV;1357,52;;;Lote 01;;
Abr;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;COLETA DEPOSIÄ«O CLANDESTINA COM CARREG. MANUAL;RPU;RCCV;9,32;;;Lote 01;;
Abr;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;COLETA DEPOSIÄ«O CLANDESTINA COM CARREG. MEC∂NICO;RPU;RCCV;102,14;;;Lote 01;;
Abr;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;PODA;RPO ;RPO;313,75;;;Lote 01;;
Abr;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;CAPINA;RPU;RSU;29,5;;;Lote 01;;
Abr;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;OUTROS;Outros;RSU;;;;Lote 01;;
Abr;2017;CTR MACAÈBAS;ATERRAGEM;RES÷DUOS S‡LIDOS URBANOS;RSU;RSU;60996,92;10672;;;;
Abr;2017;ATT MAQUINê;DISPOSIÄ«O DE INERTES;OBRAS;RCC;RCCV;295,75;;;Lote 01;;
Abr;2017;CTRS BR040;ATERRAGEM;RES÷DUOS COLETA EM UNID. SERVIÄOS DE SAÈDE;RSS;RSS;155,66;;;;;
Abr;2017;CTRS BR040;ATERRAGEM;ENTULHO RECEBIDO;RCC;RCCV;8,71;;;Recebido diretamente na cÇlula de RSS;;
Mar;2017;COMPOSTAGEM;COMPOSTAGEM;RES÷DUO ORG∂NICO COLETADO;RDO;RSU;153,88;;;;;
Mar;2017;COMPOSTAGEM;COMPOSTAGEM;PODA;RPO ;RPO;54,03;;;;;
Mai;2017;ESTAÄ«O CTRS BR040;RECICLAGEM RCCV;ENTULHO RECEBIDO;RCC;RCCV;740,4;;617;;;
Mai;2017;ASMARE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;71,33;;;Contratada Porta a Porta;;
