estado;cidade;local;endereço;bairro;cep;tipo de material;horario_seg_sex;horario_sab_dom;tipo;;;;
SP;São Bernardo do Campo;S Bernardo 20;AVENIDA DOUTOR RUDGE RAMOS, 59/95;Rudge Ramos;9637000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Bernardo do Campo;S Bernardo 21;AVENIDA FRANCISCO PRESTES MAIA, 947;Centro;9770001;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;São Caetano do Sul;S Caetano 11;AVENIDA GOIAS, 601;Santo Antonio;9521310;Medicamentos;07:00 - 23:00;08:00 - 22:00;Drogasil;;;;
SP;São Caetano do Sul;S Caetano 12;RUA SAO PAULO, 1759;Ceramica;9541100;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;São Caetano do Sul;S Caetano 13;RUA ORIENTE, 366;Barcelona;9551010;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Caetano do Sul;S Caetano 14;RUA AMAZONAS, 895;Centro;9520070;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;Santo André;Santo André 14;PRAÇA EMBAIXADOR PEDRO DE TOLEDO, 20;Centro;9010050;Medicamentos;07:00 - 22:00;07:00 - 22:01;Drogasil;;;;
SP;Santo André;Santo André 15;AVENIDA ITAMARATI, 1136;Vila Curuçá;9290730;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;Santo André;Santo André 16;RUA DAS FIGUEIRAS, 950;Jardim;9080300;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Santo André;Santo André 17;RUA DAS MONÇÕES, 385;Jardim;9090521;Medicamentos;07:00 - 22:00;07:00 - 22:00;Drogasil;;;;
SP;Suzano;Suzano 3;RUA GENERAL FRANCISCO GLICÉRIO, 1000;Centro;8674002;Medicamentos;00:01 - 23:59;07:00 - 23:00;Drogasil;;;;
SP;Taboão da Serra;Taboão da Serra 7;AVENIDA DOUTOR JOSÉ MACIEL, 41;Jd M Rosa;6763270;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Presidente Venceslau;Presid Venceslau 2;RUA PRINCESA ISABEL, 315;Centro;19400000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Campinas;CP Alphaville 1;RUA UMBU, S/N;Lot A Campinas;13098325;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Osasco;Osasco 18;PRAÇA DICRAN ECHREFIAN, 27;Pres Altino;6210010;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Bauru;Bauru 14;AVENIDA JOSE HENRIQUE FERRAZ, 13-28;Jardim Terra Branca;17054115;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Mogi das Cruzes;Mogi das Cruzes 10;AVENIDA HENRIQUE PERES, 1850;Vl Bernadotti;8735400;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Cotia;Cotia 2;AVENIDA ROQUE CELESTINO PIRES, 1193;Centro (C Alto);6727185;Medicamentos;7h - 23h;7h - 23h;Drogasil;;;;
SP;Santo André;Santo André 18;AVENIDA QUEIRÓS FILHO, 741;Prq Industrial;9110260;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Jandira;Jandira 1;AVENIDA DOS VESSONI, 148;Centro;6600040;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Tucuruvi 6;RUA PAULO DE FARIA, 133;Vl Gustavo;2267000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Santo André;Santo André 19;AVENIDA SÃO PAULO, 161;C S Jorge;9111410;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Francisco Morato;Francisco Morato 1;RUA VINTE E UM DE MARÇO, 281;B Estação;7901040;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Osasco;Osasco 19;RUA GENERAL FLORÊNCIO, 237;Quitaúna;6182000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Santo André;Santo André 20;RUA CARIJÓS, 624;Vl Alzira;9180000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Capão Redondo 3;ESTRADA DE ITAPECERICA, 6822;Prq Fernanda;5858002;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Raposo Tavares 4;RUA FREI VITAL DE FRESCAROLO, 543;Jd João XXIII;5569030;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Santana de Parnaíba;Alphaville 3;AVENIDA YOJIRO TAKAOKA, 4774;Alphaville;6541039;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Diadema;Diadema 5;AVENIDA PIRAPORINHA, 1070;Vl Nogueira;9950000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Bebedouro;Bebedouro 3;AVENIDA SÉRGIO SESSA STAMATO, 262;Centro;14700170;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Sorocaba;Sorocaba 18;AVENIDA SÃO PAULO, 2605;Além Ponte;18013005;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Diadema;Diadema 6;AVENIDA SÃO JOSÉ, 490;Centro;9910382;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Santo André;Santo André 21;AVENIDA INDUSTRIAL, 600;Jardim;9080510;Medicamentos;8h - 22h;8h - 22h;Drogasil;;;;
SP;Santo André;Santo André 22;AVENIDA ITAMARATI, 2661;Prq e Assunção;9271410;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Santo André;Santo André 23;AVENIDA DOM PEDRO I, 3269;Vl Guarará;9132033;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Campinas;CP Taquaral 3;AVENIDA PADRE ALMEIDA GARRET, 1709;Jd Nossa Senhora Auxiliadora;13075490;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Campinas;CP Swiss Park 2;AVENIDA FRANCISCO ALFREDO JÚNIOR, 295;S Park;13049255;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Jaraguá 2;AVENIDA RAIMUNDO PEREIRA DE MAGALHÃES, 12217;Jardim Marilu;2989095;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Boituva;Boituva 2;AVENIDA ZÉLIA DE LIMA ROSA, 484;Recanto das Primaveras I;18552252;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Bernardo do Campo;S Bernardo Campo 22;RUA JURUBATUBA, 1495;Centro;9725011;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Lapa 4;RUA CAMPOS VERGUEIRO, 20;Vl Anastácio;5095020;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Bernardo do Campo;S Bernardo Campo 23;AVENIDA PEREIRA BARRETO, 1557;B Neves;9751000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Jaú;Jaú 6;AVENIDA NENE GALVAO, 2450;Jardim Ferreira Dias;17209657;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Campinas;CP São Bernardo 1;AVENIDA DAS AMOREIRAS, 1557;S Bernardo;13030405;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Itupeva;Itupeva 2;AVENIDA BRASIL, 1756;Lagoa;13296031;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Taubaté;Taubaté 17;AVENIDA SÃO PEDRO, 1201;Bsq Saúde;12082010;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Vinhedo;Vinhedo 3;AVENIDA INDEPENDENCIA, 7500;Santa Claudina;13284400;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Mogi das Cruzes;Mogi das Cruzes 11;AVENIDA VEREADOR NARCISO YAGUE GUIMARÃES, 1001;C Cívico;8780000;Medicamentos;10:00 - 22:00;10:00 - 22:00;Drogasil;;;;
SP;Jundiaí;Jundiaí 17;AVENIDA HUMBERTO CERESER, 1947;J Mirim;13216701;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Penha;AVENIDA AMADOR BUENO DA VEIGA, 816;P França;3636000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Jose Bonifácio 1;ESTRADA ITAQUERA-GUAIANAZES, 2150;Jd Helena;8420000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Vinhedo;Vinhedo 4;RUA MANOEL MATHEUS, 1680;Santa Rosa;13289190;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Campinas;CP Sousas 2;AVENIDA ANTONIO CARLOS COUTO DE BARROS, 23;Jd Conceição (Sousas);13105500;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Barueri;Barueri 2;RUA OLGA, 23;Prq dos Camargos;6436390;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Santana de Parnaíba;Jandira 2;ALAMEDA DOS PINHOS, 79;M Pinheiros (A Serra);6519310;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Sorocaba;Sorocaba 19;AVENIDA ELIAS MALUF, 1865;W Ville;18055215;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Itaim Paulista 2;RUA TIBÚRCIO DE SOUSA, 1795;I Paulista;8140000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Suzano;Suzano 5;RUA PRESBÍTERO BENEDITO DE OLIVEIRA, S/N;Jd da Benta;8694465;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Guarulhos;Guarulhos 9;AVENIDA FRANCISCO CONDE, 707;Vila Rosalia;7070010;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Presidente Prudente;Presid Prudente 14;AVENIDA MIGUEL DAMHA, 145;Prq Res Damha;19053681;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP São Miguel Pta 4;AVENIDA NORDESTINA, 2612;C N S Miguel;8042117;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Artur Alvim 3;PRACA ARAMA, 58;Jardim Nordeste;3691160;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Poá;Poá 2;AVENIDA VINTE E SEIS DE MARÇO, 445;Centro;8562140;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Limão 3;RUA EDMUNDO KRUG, 50;Jardim Cachoeira;2763110;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Vila Buarque 2;RUA DAS PALMEIRAS, 303;Vila Buarque;1226011;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Santa Cruz do Rio Pardo;Santa Cruz R Pardo;AV CORONEL CLEMENTINO GONCALVES, 281;Vila Santa Aureliana;18900340;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Bariri;Bariri 2;RUA SETE DE SETEMBRO, 1126;Centro;17250089;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Embu das Artes;Embu das Artes 3;RUA AUGUSTO DE ALMEIDA BATISTA, 336;Jd Jurema;6814275;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Sorocaba;Sorocaba 20;AVENIDA INDEPENDENCIA, 4714;Eden;18103000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Carapicuíba;Carapicuíba 4;AV INOCENCIO SERAFICO, 1750;Vila Merces;6343410;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Paraguaçu Paulista;Paraguaçu Pta;AVENIDA PARAGUASSU, 460;Centro;19700049;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Limão 4;AVENIDA NOSSA SENHORA DO O, S/N;Limão;2715000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Vila Romana 4;RUA MARCO AURELIO, 844;Vila Romana;5046001;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Barueri;Barueri 3;AVENIDA TRINDADE, 157;Bethaville I;6404326;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Bernardo do Campo;S Bernardo Campo 24;AVENIDA BARAO DE MAUA, 180;Jd Chacara Inglesa;9726000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Caetano do Sul;S Caetano do Sul 15;RUA OSWALDO CRUZ, 1148;Santa Paula;9540280;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Osasco;Osasco 21;AVENIDA JOSE LOURENCO, 611;Jaguaribe;6053020;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Taboão da Serra;Taboão da Serra 8;ESTRADA KIZAEMON TAKEUTI, 1349;Jardim Clementino;6775001;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;São Paulo;SP Vl St Catarina 1;RUA GUIAN, 13;Vila Campestre;4330090;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Mauá;Mauá 5;AVENIDA ITAPARK, 754;Vila Augusto;9310370;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Valinhos;Valinhos 5;RUA PAIQUERE, 1714;Jardim Paiquere;13271600;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Barueri;Alphaville 5;ALAMEDA RIO NEGRO, 1084;Alphaville Empresarial;6454000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Barueri;Alphaville 4;ALAMEDA ARAGUAIA, 500;A Industrial;6455000;Medicamentos;07:00 - 23:00;07:00 - 23:00;Drogasil;;;;
SP;Campinas;Cooperviva;Rua Luís Smânio, 80;Jardim São Gabriel;13045-071;Coleta seletiva, Liquidos;8h - 17h;Fechado;Cooperativa;;;;
SP;Campinas;Cooperativa de Reciclagem Jardim Eulina;Rua Sebastião Jardim, 180;Jardim Eulina;13063-301;Coleta seletiva, Liquidos;8h - 17h;Fechado;Cooperativa;;;;
SP;Campinas;Cooperativa de Reciclagem da Vila União;Rua Enzo Ferrari, 120;Vila União;13060-340;Coleta seletiva, Liquidos;8h - 17h;Fechado;Cooperativa;;;;
SP;Campinas;PEV Barão Geraldo;Rua Raul Ferrari, s/n;Jardim América;13084-650;Coleta seletiva, Liquidos;7h - 17h;7h - 12h;PEV;;;;
SP;Campinas;PEV Campo Grande;Avenida Suaçuna, s/n;Jardim Campos Elíseos;13060-001;Coleta seletiva, Liquidos;7h - 17h;7h - 12h;PEV;;;;
SP;Campinas;PEV Sousas;Rua Antônio de Castro Figueiredo, s/n;Sousas;13106-236;Coleta seletiva, Liquidos;7h - 17h;7h - 12h;PEV;;;;
SP;Campinas;Ecoponto - Reciclagem e Sucatas;Rua Padre Francisco de Abreu Sampaio, 83;Jardim Chapadão;13070-150;Coleta seletiva, Liquidos;8h - 18h;8h - 12h;Empresa;;;;
SP;Campinas;Reciclagem Campinas;Rua Dr. Carlos França, 233;Jardim Chapadão;13070-054;Coleta seletiva, Liquidos;8h - 18h;8h - 12h;Empresa;;;;
SP;Campinas;Trufer Reciclagem;Avenida John Boyd Dunlop, 2310;Jardim Ipaussurama;13060-304;Coleta seletiva, Liquidos;8h - 18h;8h - 12h;Empresa;;;;
SP;Campinas;Extra Hipermercados;Diversas unidades;Diversos;Diversos;Coleta seletiva, Liquidos;8h - 22h;8h - 22h;Supermercado;;;;
SP;Campinas;Carrefour;Diversas unidades;Diversos;Diversos;Coleta seletiva, Liquidos;8h - 22h;8h - 22h;Supermercado;;;;
SP;Campinas;Unicamp;Campus Universitário;Cidade Universitária;13083-970;Coleta seletiva, Liquidos;8:00 - 18:00;Fechado;Universidade;;;;
SP;Campinas;EcoReversa;Rua Piracicaba, 1260;Jardim São Vicente;13050-230;Coleta seletiva, Liquidos;8:00 - 18:00;8h - 12h;Empresa;;;;
SP;Campinas;Reciclázaro;Rua José Paulino, 3003;Centro;13013-001;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;Empresa;;;;
SP;Campinas;Recilimp;Rua Sacramento, 1280;Botafogo;13010-150;Coleta seletiva, Liquidos;8:00 - 18:00;8h - 12h;Empresa;;;;
SP;Campinas;Eco Reciclagem;Avenida Andrade Neves, 1589;Vila Nova;13087-110;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;Empresa;;;;
SP;Campinas;Estação Recicla;Rua Onze de Agosto, 400;Cambuí;13024-060;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;Empresa;;;;
SP;Campinas;EcoPonto Betel;Rua Betel, s/n;Betel;13088-395;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;PEV;;;;
SP;Campinas;PEV Jardim Satélite Íris;Rua Dr. Marcelo Mesquita, s/n;Jardim Satélite Íris;13059-000;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;PEV;;;;
SP;Campinas;PEV Parque Itália;Rua Padre Camargo Lacerda, s/n;Parque Itália;13036-320;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;PEV;;;;
SP;Campinas;PEV Dic VI;Rua Manoel Gomes Ferreira, s/n;Dic VI;13056-000;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;PEV;;;;
SP;Campinas;PEV Jardim Pacaembu;Rua Prof. Oscar Rodrigues Cajado, s/n;Jardim Pacaembu;13051-530;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;PEV;;;;
SP;Campinas;EcoPonto Vila Orozimbo Maia;Rua Dr. Aldemar Pereira, 200;Vila Orozimbo Maia;13041-150;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;PEV;;;;
SP;Campinas;Reciclagem Rio Claro;Avenida da Saudade, 2700;Jardim Chapadão;13050-000;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;Empresa;;;;
SP;Campinas;Coopecicla;Rua Carolina Florence, 50;Vila Industrial;13035-610;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;Cooperativa;;;;
SP;Campinas;Reciclar Campinas;Rua Delfino Cintra, 890;Botafogo;13020-120;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;Empresa;;;;
SP;Campinas;Eco Reciclagem Nova Campinas;Rua Monte Alegre, 250;Nova Campinas;13092-170;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;Empresa;;;;
SP;Campinas;Cooperativa Mãos Dadas;Rua Cecília Bueno Bruno, 555;Jardim Itatinga;13052-110;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;Cooperativa;;;;
SP;Campinas;PEV Swift;Rua Abolição, s/n;Swift;13045-200;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;PEV;;;;
SP;Campinas;PEV São Bernardo;Rua Sebastião Gonçalves da Silva, s/n;São Bernardo;13030-110;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;PEV;;;;
SP;Campinas;EcoPonto Vida Nova;Rua João Tomazelli, 145;Vida Nova;13085-040;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;PEV;;;;
SP;Campinas;EcoRecicla São Quirino;Rua Dante Suriani, 132;São Quirino;13088-210;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;Empresa;;;;
SP;Campinas;EcoCoop Jardim das Paineiras;Avenida Dr. Heitor Penteado, 1640;Jardim das Paineiras;13092-650;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;Cooperativa;;;;
SP;Campinas;Cooperativa de Reciclagem Vida Nova;Rua Pedro Zaccarias, 145;Vida Nova;13085-045;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;Cooperativa;;;;
SP;Campinas;PEV Dic II;Rua Carlos Maia, s/n;Dic II;13056-000;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;PEV;;;;
SP;Campinas;PEV Jardim do Lago;Rua José Rosolém, s/n;Jardim do Lago;13050-520;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;PEV;;;;
SP;Campinas;EcoPonto Parque das Universidades;Rua Mirtes Fonseca Santos, 200;Parque das Universidades;13089-410;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;PEV;;;;
SP;Campinas;EcoCoop Jardim Proença;Rua Eduardo Lane, 220;Jardim Proença;13026-430;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;Cooperativa;;;;
SP;Campinas;Reciclar Vila Marieta;Rua Edson Luis Rigonatto, 780;Vila Marieta;13041-030;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;Empresa;;;;
SP;Campinas;PEV Santa Genebra;Rua Profa. Therezinha Marcondes Machado, s/n;Santa Genebra;13084-360;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;PEV;;;;
SP;Campinas;EcoPonto Jardim Flamboyant;Rua José Teixeira de Camargo, 400;Jardim Flamboyant;13092-050;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;PEV;;;;
SP;Campinas;Reciclar Novo Mundo;Rua Otávio Mendes Alves, 300;Novo Mundo;13070-100;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;Empresa;;;;
SP;Campinas;EcoColeta Campinas;Rua Barão de Parnaíba, 2340;Guanabara;13073-001;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;Empresa;;;;
SP;Campinas;Reciclagem A. L.;Avenida Prestes Maia, 601;Jardim do Trevo;13052-100;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;Empresa;;;;
SP;Campinas;PEV Cidade Singer;Rua da Abolição, s/n;Cidade Singer;13040-620;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;PEV;;;;
SP;Campinas;PEV Jardim Florence;Rua Pedro Vieira dos Santos, s/n;Jardim Florence;13058-515;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;PEV;;;;
SP;Campinas;Reciclagem Elite;Rua Barão de Itapura, 1842;Botafogo;13020-431;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;Empresa;;;;
SP;Campinas;EcoPonto Jardim Nova Europa;Rua Piracicaba, 350;Jardim Nova Europa;13040-220;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;PEV;;;;
SP;Campinas;EcoReciclagem Taquaral;Rua Paschoal Marmo, 2700;Jardim Nossa Senhora Auxiliadora;13088-000;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;Empresa;;;;
SP;Campinas;PEV Parque Valença;Rua Joaquim Gonçalves Pacheco, s/n;Parque Valença;13063-100;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;PEV;;;;
SP;Campinas;Reciclagem Rápida;Rua Marechal Deodoro, 211;Centro;13010-302;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;Empresa;;;;
SP;Campinas;EcoRecicla Bonfim;Rua Álvaro Ribeiro, 70;Bonfim;13070-090;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;Empresa;;;;
SP;Campinas;Cooperativa Ambiental;Rua Francisco de Paula Oliveira, 321;Parque Prado;13088-130;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;Cooperativa;;;;
SP;Campinas;PEV São José;Rua Luis Otávio, s/n;São José;13083-030;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;PEV;;;;
SP;Campinas;PEV Jardim Aurélia;Rua José Aparecido Barros Sobrinho, s/n;Jardim Aurélia;13046-630;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;PEV;;;;
SP;Campinas;EcoReciclagem Bandeiras;Rua Dr. Álvaro Ribeiro, 10;Jardim das Bandeiras;13088-001;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;Empresa;;;;
SP;Campinas;PEV Jardim Novo Campos Elíseos;Rua Antônio de Souza Noschese, s/n;Jardim Novo Campos Elíseos;13060-270;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;PEV;;;;
SP;Campinas;Cooperativa Caminho Verde;Rua Orlando Signorelli, 81;Vila Boa Vista;13073-630;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;Cooperativa;;;;
SP;Campinas;EcoRecicla Jardim Guanabara;Avenida Barão de Itapura, 2420;Jardim Guanabara;13023-020;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;Empresa;;;;
SP;Campinas;Reciclagem e Sucata Campinas;Rua Dona Maria Umbelina Couto, 315;Jardim do Lago II;13050-650;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;Empresa;;;;
SP;Campinas;PEV Jardim Conceição;Rua Benedito Franco do Amaral, s/n;Jardim Conceição;13045-265;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;PEV;;;;
SP;Campinas;EcoPonto Jardim Boa Esperança;Rua Ademar de Barros, 515;Jardim Boa Esperança;13058-000;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;PEV;;;;
SP;Campinas;EcoReciclagem São Martinho;Rua Maria Emília Alves, 700;São Martinho;13054-510;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;Empresa;;;;
SP;Campinas;Cooperativa Reciclador Solidário;Rua José Paulino, 5300;Jardim Paulicéia;13061-680;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;Cooperativa;;;;
SP;Campinas;PEV Jardim Santa Mônica;Rua José Monteiro, s/n;Jardim Santa Mônica;13088-635;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;PEV;;;;
SP;Campinas;EcoReciclagem Vila União;Rua Comendador Antônio Alves Aranha, 80;Vila União;13060-530;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;Empresa;;;;
SP;Campinas;Reciclagem Parque Prado;Rua Francisco de Paula Oliveira, 321;Parque Prado;13088-130;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;Empresa;;;;
SP;Campinas;PEV Jardim Capivari;Rua Nelson Fadigati, s/n;Jardim Capivari;13054-810;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;PEV;;;;
SP;Campinas;EcoPonto Vila Teixeira;Rua Abolição, s/n;Vila Teixeira;13042-000;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;PEV;;;;
SP;Campinas;PEV Jardim São Gabriel;Rua Papa Paulo VI, s/n;Jardim São Gabriel;13044-105;Coleta seletiva, Liquidos;8:00 - 18:00;8:00 - 12:00;PEV;;;;
