id,estado,cidade,local,endereço,bairro,tipo_de_material,horario_seg_sex,horario_sab,tipo,estado_nome
1542,SP,São Bernardo do Campo,S Bernardo 20,"AVENIDA DOUTOR RUDGE RAMOS, 59/95",Rudge Ramos,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1543,SP,São Bernardo do Campo,S Bernardo 21,"AVENIDA FRANCISCO PRESTES MAIA, 947",Centro,Medicamentos,24h,07:00h-23:00h,Drogaria,São Paulo
1544,SP,São Caetano do Sul,S Caetano 11,"AVENIDA GOIAS, 601",Santo Antonio,Medicamentos,07:00h-23:00h,08:00h-22:00h,Drogaria,São Paulo
1545,SP,São Caetano do Sul,S Caetano 12,"RUA SAO PAULO, 1759",Ceramica,Medicamentos,24h,07:00h-23:00h,Drogaria,São Paulo
1546,SP,São Caetano do Sul,S Caetano 13,"RUA ORIENTE, 366",Barcelona,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1547,SP,São Caetano do Sul,S Caetano 14,"RUA AMAZONAS, 895",Centro,Medicamentos,24h,07:00h-23:00h,Drogaria,São Paulo
1548,SP,Santo André,Santo André 14,"PRAÇA EMBAIXADOR PEDRO DE TOLEDO, 20",Centro,Medicamentos,07:00h-22:00h,07:00h-22:00h,Drogaria,São Paulo
1549,SP,Santo André,Santo André 15,"AVENIDA ITAMARATI, 1136",Vila Curuçá,Medicamentos,24h,07:00h-23:00h,Drogaria,São Paulo
1550,SP,Santo André,Santo André 16,"RUA DAS FIGUEIRAS, 950",Jardim,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1551,SP,Santo André,Santo André 17,"RUA DAS MONÇÕES, 385",Jardim,Medicamentos,07:00h-22:00h,07:00h-22:00h,Drogaria,São Paulo
1552,SP,Suzano,Suzano 3,"RUA GENERAL FRANCISCO GLICÉRIO, 1000",Centro,Medicamentos,24h,07:00h-23:00h,Drogaria,São Paulo
1553,SP,Taboão da Serra,Taboão da Serra 7,"AVENIDA DOUTOR JOSÉ MACIEL, 41",Jd M Rosa,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1554,SP,Presidente Venceslau,Presid Venceslau 2,"RUA PRINCESA ISABEL, 315",Centro,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1555,SP,Campinas,CP Alphaville 1,"RUA UMBU, S/N",Lot A Campinas,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1556,SP,Osasco,Osasco 18,"PRAÇA DICRAN ECHREFIAN, 27",Pres Altino,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1557,SP,Bauru,Bauru 14,"AVENIDA JOSE HENRIQUE FERRAZ, 13-28",Jardim Terra Branca,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1558,SP,Mogi das Cruzes,Mogi das Cruzes 10,"AVENIDA HENRIQUE PERES, 1850",Vl Bernadotti,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1559,SP,Cotia,Cotia 2,"AVENIDA ROQUE CELESTINO PIRES, 1193",Centro (C Alto),Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1560,SP,Santo André,Santo André 18,"AVENIDA QUEIRÓS FILHO, 741",Prq Industrial,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1561,SP,Jandira,Jandira 1,"AVENIDA DOS VESSONI, 148",Centro,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1562,SP,São Paulo,SP Tucuruvi 6,"RUA PAULO DE FARIA, 133",Vl Gustavo,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1563,SP,Santo André,Santo André 19,"AVENIDA SÃO PAULO, 161",C S Jorge,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1564,SP,Francisco Morato,Francisco Morato 1,"RUA VINTE E UM DE MARÇO, 281",B Estação,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1565,SP,Osasco,Osasco 19,"RUA GENERAL FLORÊNCIO, 237",Quitaúna,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1566,SP,Santo André,Santo André 20,"RUA CARIJÓS, 624",Vl Alzira,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1567,SP,São Paulo,SP Capão Redondo 3,"ESTRADA DE ITAPECERICA, 6822",Prq Fernanda,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1568,SP,São Paulo,SP Raposo Tavares 4,"RUA FREI VITAL DE FRESCAROLO, 543",Jd João XXIII,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1569,SP,Santana de Parnaíba,Alphaville 3,"AVENIDA YOJIRO TAKAOKA, 4774",Alphaville,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1570,SP,Diadema,Diadema 5,"AVENIDA PIRAPORINHA, 1070",Vl Nogueira,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1571,SP,Bebedouro,Bebedouro 3,"AVENIDA SÉRGIO SESSA STAMATO, 262",Centro,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1572,SP,Sorocaba,Sorocaba 18,"AVENIDA SÃO PAULO, 2605",Além Ponte,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1573,SP,Diadema,Diadema 6,"AVENIDA SÃO JOSÉ, 490",Centro,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1574,SP,Santo André,Santo André 21,"AVENIDA INDUSTRIAL, 600",Jardim,Medicamentos,08:00h-22:00h,08:00h-22:00h,Drogaria,São Paulo
1575,SP,Santo André,Santo André 22,"AVENIDA ITAMARATI, 2661",Prq e Assunção,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1576,SP,Santo André,Santo André 23,"AVENIDA DOM PEDRO I, 3269",Vl Guarará,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1577,SP,Campinas,CP Taquaral 3,"AVENIDA PADRE ALMEIDA GARRET, 1709",Jd Nossa Senhora Auxiliadora,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1578,SP,Campinas,CP Swiss Park 2,"AVENIDA FRANCISCO ALFREDO JÚNIOR, 295",S Park,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1579,SP,São Paulo,SP Jaraguá 2,"AVENIDA RAIMUNDO PEREIRA DE MAGALHÃES, 12217",Jardim Marilu,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1580,SP,Boituva,Boituva 2,"AVENIDA ZÉLIA DE LIMA ROSA, 484",Recanto das Primaveras I,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1581,SP,São Bernardo do Campo,S Bernardo Campo 22,"RUA JURUBATUBA, 1495",Centro,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1582,SP,São Paulo,SP Lapa 4,"RUA CAMPOS VERGUEIRO, 20",Vl Anastácio,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1583,SP,São Bernardo do Campo,S Bernardo Campo 23,"AVENIDA PEREIRA BARRETO, 1557",B Neves,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1584,SP,Jaú,Jaú 6,"AVENIDA NENE GALVAO, 2450",Jardim Ferreira Dias,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1585,SP,Campinas,CP São Bernardo 1,"AVENIDA DAS AMOREIRAS, 1557",S Bernardo,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1586,SP,Itupeva,Itupeva 2,"AVENIDA BRASIL, 1756",Lagoa,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1587,SP,Taubaté,Taubaté 17,"AVENIDA SÃO PEDRO, 1201",Bsq Saúde,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1588,SP,Vinhedo,Vinhedo 3,"AVENIDA INDEPENDENCIA, 7500",Santa Claudina,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1589,SP,Mogi das Cruzes,Mogi das Cruzes 11,"AVENIDA VEREADOR NARCISO YAGUE GUIMARÃES, 1001",C Cívico,Medicamentos,10:00h-22:00h,10:00h-22:00h,Drogaria,São Paulo
1590,SP,Jundiaí,Jundiaí 17,"AVENIDA HUMBERTO CERESER, 1947",J Mirim,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1591,SP,São Paulo,SP Penha,"AVENIDA AMADOR BUENO DA VEIGA, 816",P França,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1592,SP,São Paulo,SP Jose Bonifácio 1,"ESTRADA ITAQUERA-GUAIANAZES, 2150",Jd Helena,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1593,SP,Vinhedo,Vinhedo 4,"RUA MANOEL MATHEUS, 1680",Santa Rosa,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1594,SP,Campinas,CP Sousas 2,"AVENIDA ANTONIO CARLOS COUTO DE BARROS, 23",Jd Conceição (Sousas),Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1595,SP,Barueri,Barueri 2,"RUA OLGA, 23",Prq dos Camargos,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1596,SP,Santana de Parnaíba,Jandira 2,"ALAMEDA DOS PINHOS, 79",M Pinheiros (A Serra),Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1597,SP,Sorocaba,Sorocaba 19,"AVENIDA ELIAS MALUF, 1865",W Ville,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1598,SP,São Paulo,SP Itaim Paulista 2,"RUA TIBÚRCIO DE SOUSA, 1795",I Paulista,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1599,SP,Suzano,Suzano 5,"RUA PRESBÍTERO BENEDITO DE OLIVEIRA, S/N",Jd da Benta,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1600,SP,Guarulhos,Guarulhos 9,"AVENIDA FRANCISCO CONDE, 707",Vila Rosalia,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1601,SP,Presidente Prudente,Presid Prudente 14,"AVENIDA MIGUEL DAMHA, 145",Prq Res Damha,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1602,SP,São Paulo,SP São Miguel Pta 4,"AVENIDA NORDESTINA, 2612",C N S Miguel,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1603,SP,São Paulo,SP Artur Alvim 3,"PRACA ARAMA, 58",Jardim Nordeste,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1604,SP,Poá,Poá 2,"AVENIDA VINTE E SEIS DE MARÇO, 445",Centro,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1605,SP,São Paulo,SP Limão 3,"RUA EDMUNDO KRUG, 50",Jardim Cachoeira,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1606,SP,São Paulo,SP Vila Buarque 2,"RUA DAS PALMEIRAS, 303",Vila Buarque,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1607,SP,Santa Cruz do Rio Pardo,Santa Cruz R Pardo,"AV CORONEL CLEMENTINO GONCALVES, 281",Vila Santa Aureliana,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1608,SP,Bariri,Bariri 2,"RUA SETE DE SETEMBRO, 1126",Centro,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1609,SP,Embu das Artes,Embu das Artes 3,"RUA AUGUSTO DE ALMEIDA BATISTA, 336",Jd Jurema,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1610,SP,Sorocaba,Sorocaba 20,"AVENIDA INDEPENDENCIA, 4714",Eden,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1611,SP,Carapicuíba,Carapicuíba 4,"AV INOCENCIO SERAFICO, 1750",Vila Merces,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1612,SP,Paraguaçu Paulista,Paraguaçu Pta,"AVENIDA PARAGUASSU, 460",Centro,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1613,SP,São Paulo,SP Limão 4,"AVENIDA NOSSA SENHORA DO O, S/N",Limão,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1614,SP,São Paulo,SP Vila Romana 4,"RUA MARCO AURELIO, 844",Vila Romana,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1615,SP,Barueri,Barueri 3,"AVENIDA TRINDADE, 157",Bethaville I,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1616,SP,São Bernardo do Campo,S Bernardo Campo 24,"AVENIDA BARAO DE MAUA, 180",Jd Chacara Inglesa,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1617,SP,São Caetano do Sul,S Caetano do Sul 15,"RUA OSWALDO CRUZ, 1148",Santa Paula,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1618,SP,Osasco,Osasco 21,"AVENIDA JOSE LOURENCO, 611",Jaguaribe,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1619,SP,Taboão da Serra,Taboão da Serra 8,"ESTRADA KIZAEMON TAKEUTI, 1349",Jardim Clementino,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1620,SP,São Paulo,SP Vl St Catarina 1,"RUA GUIAN, 13",Vila Campestre,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1621,SP,Mauá,Mauá 5,"AVENIDA ITAPARK, 754",Vila Augusto,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1622,SP,Valinhos,Valinhos 5,"RUA PAIQUERE, 1714",Jardim Paiquere,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1623,SP,Barueri,Alphaville 5,"ALAMEDA RIO NEGRO, 1084",Alphaville Empresarial,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1624,SP,Barueri,Alphaville 4,"ALAMEDA ARAGUAIA, 500",A Industrial,Medicamentos,07:00h-23:00h,07:00h-23:00h,Drogaria,São Paulo
1625,SP,Campinas,Cooperviva,"Rua Luís Smânio, 80",Jardim São Gabriel,"Coleta seletiva, Óleo de cozinha",08:00h-17:00h,Fechado,Empresa privada,São Paulo
1626,SP,Campinas,Cooperativa de Reciclagem Jardim Eulina,"Rua Sebastião Jardim, 180",Jardim Eulina,"Coleta seletiva, Óleo de cozinha",08:00h-17:00h,Fechado,Empresa privada,São Paulo
1627,SP,Campinas,Cooperativa de Reciclagem da Vila União,"Rua Enzo Ferrari, 120",Vila União,"Coleta seletiva, Óleo de cozinha",08:00h-17:00h,Fechado,Empresa privada,São Paulo
1628,SP,Campinas,PEV Barão Geraldo,"Rua Raul Ferrari, s/n",Jardim América,"Coleta seletiva, Óleo de cozinha",07:00h-17:00h,07:00h-12:00h,PEV,São Paulo
1629,SP,Campinas,PEV Campo Grande,"Avenida Suaçuna, s/n",Jardim Campos Elíseos,"Coleta seletiva, Óleo de cozinha",07:00h-17:00h,07:00h-12:00h,PEV,São Paulo
1630,SP,Campinas,PEV Sousas,"Rua Antônio de Castro Figueiredo, s/n",Sousas,"Coleta seletiva, Óleo de cozinha",07:00h-17:00h,07:00h-12:00h,PEV,São Paulo
1631,SP,Campinas,Ecoponto - Reciclagem e Sucatas,"Rua Padre Francisco de Abreu Sampaio, 83",Jardim Chapadão,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
1632,SP,Campinas,Reciclagem Campinas,"Rua Dr. Carlos França, 233",Jardim Chapadão,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
1633,SP,Campinas,Trufer Reciclagem,"Avenida John Boyd Dunlop, 2310",Jardim Ipaussurama,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
1634,SP,Campinas,Extra Hipermercados,Diversas unidades,Diversos,"Coleta seletiva, Óleo de cozinha",08:00h-22:00h,08:00h-22:00h,Supermercado,São Paulo
1635,SP,Campinas,Carrefour,Diversas unidades,Diversos,"Coleta seletiva, Óleo de cozinha",08:00h-22:00h,08:00h-22:00h,Supermercado,São Paulo
1636,SP,Campinas,Unicamp,Campus Universitário,Cidade Universitária,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,Fechado,PEV,São Paulo
1637,SP,Campinas,EcoReversa,"Rua Piracicaba, 1260",Jardim São Vicente,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
1638,SP,Campinas,Reciclázaro,"Rua José Paulino, 3003",Centro,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
1639,SP,Campinas,Recilimp,"Rua Sacramento, 1280",Botafogo,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
1640,SP,Campinas,Eco Reciclagem,"Avenida Andrade Neves, 1589",Vila Nova,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
1641,SP,Campinas,Estação Recicla,"Rua Onze de Agosto, 400",Cambuí,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
1642,SP,Campinas,EcoPonto Betel,"Rua Betel, s/n",Betel,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,PEV,São Paulo
1643,SP,Campinas,PEV Jardim Satélite Íris,"Rua Dr. Marcelo Mesquita, s/n",Jardim Satélite Íris,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,PEV,São Paulo
1644,SP,Campinas,PEV Parque Itália,"Rua Padre Camargo Lacerda, s/n",Parque Itália,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,PEV,São Paulo
1645,SP,Campinas,PEV Dic VI,"Rua Manoel Gomes Ferreira, s/n",Dic VI,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,PEV,São Paulo
1646,SP,Campinas,PEV Jardim Pacaembu,"Rua Prof. Oscar Rodrigues Cajado, s/n",Jardim Pacaembu,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,PEV,São Paulo
1647,SP,Campinas,EcoPonto Vila Orozimbo Maia,"Rua Dr. Aldemar Pereira, 200",Vila Orozimbo Maia,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,PEV,São Paulo
1648,SP,Campinas,Reciclagem Rio Claro,"Avenida da Saudade, 2700",Jardim Chapadão,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
1649,SP,Campinas,Coopecicla,"Rua Carolina Florence, 50",Vila Industrial,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
1650,SP,Campinas,Reciclar Campinas,"Rua Delfino Cintra, 890",Botafogo,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
1651,SP,Campinas,Eco Reciclagem Nova Campinas,"Rua Monte Alegre, 250",Nova Campinas,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
1652,SP,Campinas,Cooperativa Mãos Dadas,"Rua Cecília Bueno Bruno, 555",Jardim Itatinga,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
1653,SP,Campinas,PEV Swift,"Rua Abolição, s/n",Swift,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,PEV,São Paulo
1654,SP,Campinas,PEV São Bernardo,"Rua Sebastião Gonçalves da Silva, s/n",São Bernardo,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,PEV,São Paulo
1655,SP,Campinas,EcoPonto Vida Nova,"Rua João Tomazelli, 145",Vida Nova,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,PEV,São Paulo
1656,SP,Campinas,EcoRecicla São Quirino,"Rua Dante Suriani, 132",São Quirino,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
1657,SP,Campinas,EcoCoop Jardim das Paineiras,"Avenida Dr. Heitor Penteado, 1640",Jardim das Paineiras,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
1658,SP,Campinas,Cooperativa de Reciclagem Vida Nova,"Rua Pedro Zaccarias, 145",Vida Nova,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
1659,SP,Campinas,PEV Dic II,"Rua Carlos Maia, s/n",Dic II,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,PEV,São Paulo
1660,SP,Campinas,PEV Jardim do Lago,"Rua José Rosolém, s/n",Jardim do Lago,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,PEV,São Paulo
1661,SP,Campinas,EcoPonto Parque das Universidades,"Rua Mirtes Fonseca Santos, 200",Parque das Universidades,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,PEV,São Paulo
1662,SP,Campinas,EcoCoop Jardim Proença,"Rua Eduardo Lane, 220",Jardim Proença,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
1663,SP,Campinas,Reciclar Vila Marieta,"Rua Edson Luis Rigonatto, 780",Vila Marieta,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
1664,SP,Campinas,PEV Santa Genebra,"Rua Profa. Therezinha Marcondes Machado, s/n",Santa Genebra,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,PEV,São Paulo
1665,SP,Campinas,EcoPonto Jardim Flamboyant,"Rua José Teixeira de Camargo, 400",Jardim Flamboyant,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,PEV,São Paulo
1666,SP,Campinas,Reciclar Novo Mundo,"Rua Otávio Mendes Alves, 300",Novo Mundo,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
1667,SP,Campinas,EcoColeta Campinas,"Rua Barão de Parnaíba, 2340",Guanabara,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
1668,SP,Campinas,Reciclagem A. L.,"Avenida Prestes Maia, 601",Jardim do Trevo,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
1669,SP,Campinas,PEV Cidade Singer,"Rua da Abolição, s/n",Cidade Singer,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,PEV,São Paulo
1670,SP,Campinas,PEV Jardim Florence,"Rua Pedro Vieira dos Santos, s/n",Jardim Florence,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,PEV,São Paulo
1671,SP,Campinas,Reciclagem Elite,"Rua Barão de Itapura, 1842",Botafogo,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
1672,SP,Campinas,EcoPonto Jardim Nova Europa,"Rua Piracicaba, 350",Jardim Nova Europa,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,PEV,São Paulo
1673,SP,Campinas,EcoReciclagem Taquaral,"Rua Paschoal Marmo, 2700",Jardim Nossa Senhora Auxiliadora,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
1674,SP,Campinas,PEV Parque Valença,"Rua Joaquim Gonçalves Pacheco, s/n",Parque Valença,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,PEV,São Paulo
1675,SP,Campinas,Reciclagem Rápida,"Rua Marechal Deodoro, 211",Centro,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
1676,SP,Campinas,EcoRecicla Bonfim,"Rua Álvaro Ribeiro, 70",Bonfim,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
1677,SP,Campinas,Cooperativa Ambiental,"Rua Francisco de Paula Oliveira, 321",Parque Prado,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
1678,SP,Campinas,PEV São José,"Rua Luis Otávio, s/n",São José,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,PEV,São Paulo
1679,SP,Campinas,PEV Jardim Aurélia,"Rua José Aparecido Barros Sobrinho, s/n",Jardim Aurélia,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,PEV,São Paulo
1680,SP,Campinas,EcoReciclagem Bandeiras,"Rua Dr. Álvaro Ribeiro, 10",Jardim das Bandeiras,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
1681,SP,Campinas,PEV Jardim Novo Campos Elíseos,"Rua Antônio de Souza Noschese, s/n",Jardim Novo Campos Elíseos,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,PEV,São Paulo
1682,SP,Campinas,Cooperativa Caminho Verde,"Rua Orlando Signorelli, 81",Vila Boa Vista,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
1683,SP,Campinas,EcoRecicla Jardim Guanabara,"Avenida Barão de Itapura, 2420",Jardim Guanabara,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
1684,SP,Campinas,Reciclagem e Sucata Campinas,"Rua Dona Maria Umbelina Couto, 315",Jardim do Lago II,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
1685,SP,Campinas,PEV Jardim Conceição,"Rua Benedito Franco do Amaral, s/n",Jardim Conceição,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,PEV,São Paulo
1686,SP,Campinas,EcoPonto Jardim Boa Esperança,"Rua Ademar de Barros, 515",Jardim Boa Esperança,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,PEV,São Paulo
1687,SP,Campinas,EcoReciclagem São Martinho,"Rua Maria Emília Alves, 700",São Martinho,"Coleta seletiva, Óleo de cozinha",08:00h-18:00h,08:00h-12:00h,Empresa privada,São Paulo
